id,sex,age,trial,btrial,block,corrkey,cond,dimA,dimB,switch,runlength,reltrans,irreltrans,rep,stimid,tstimon,treact,tfixon,soa,fixdur,rt,error,respkey
103	f	21	45	45	1	1	DCSA	Hy	Fo	306215	1.685853e+02	1.705539e+02	2.779445e+00	1969	0	31
103	f	21	46	46	1	2	SCSA	Hy	Fy	303111	1.718691e+02	1.732195e+02	3.105377e+00	1350	0	32
103	f	21	47	47	1	2	SCSA	Hy	Fo	310217	1.751523e+02	1.765325e+02	2.865804e+00	1380	0	32
103	f	21	48	48	1	1	SCDA	Ho	Fy	401104	1.784365e+02	1.795126e+02	3.216717e+00	1076	0	31
103	f	21	49	49	1	2	DCSA	Fo	Hy	306215	1.817200e+02	1.835204e+02	2.876878e+00	1800	0	32
103	f	21	50	50	1	1	SCDA	Fy	Ho	401103	1.850029e+02	1.864665e+02	3.381091e+00	1464	0	31
103	f	21	51	51	1	2	DCDA	Ho	Fy	401104	1.882868e+02	1.894898e+02	3.547028e+00	1203	0	32
103	f	21	52	52	1	1	SCSA	Ho	Fy	401103	1.915702e+02	1.929236e+02	2.850211e+00	1353	0	31
103	f	21	53	53	1	1	SCDA	Hy	Fo	310217	1.951371e+02	1.968014e+02	4.062121e+00	1664	0	31
103	f	21	54	54	1	1	DCSA	Fy	Ho	401104	2.007383e+02	2.018949e+02	6.086669e+00	1157	0	31
103	f	21	55	55	1	2	SCDA	Fo	Ho	403202	2.040215e+02	2.054872e+02	3.577342e+00	1466	0	32
103	f	21	56	56	1	1	DCDA	Hy	Fo	306215	2.083548e+02	2.097407e+02	4.817658e+00	1386	0	31
103	f	21	57	57	1	2	SCDA	Ho	Fy	401103	2.116384e+02	2.129924e+02	3.611469e+00	1354	0	32
103	f	21	58	58	1	2	DCSA	Fo	Hy	310217	2.149219e+02	2.163038e+02	2.815092e+00	1382	0	32
103	f	21	59	59	1	1	SCSA	Fo	Ho	402215	2.184059e+02	2.202205e+02	3.967258e+00	1815	0	31
103	f	21	60	60	1	1	SCDA	Fy	Ho	401103	2.216895e+02	2.232431e+02	2.769370e+00	1554	0	31
103	f	21	61	61	1	1	DCDA	Ho	Fy	401104	2.249728e+02	2.264060e+02	2.750582e+00	1433	0	31
103	f	21	62	62	1	1	SCDA	Hy	Fy	302105	2.282564e+02	2.300599e+02	3.409802e+00	1803	0	31
103	f	21	63	63	1	2	DCDA	Fo	Hy	310217	2.315402e+02	2.333823e+02	3.246550e+00	1842	0	32
103	f	21	64	64	1	2	SCDA	Fy	Ho	401103	2.349402e+02	2.366359e+02	3.883039e+00	1696	0	32
103	f	21	65	65	1	1	DCDA	Ho	Fo	403202	2.383740e+02	2.398474e+02	3.915944e+00	1473	0	31
103	f	21	66	66	1	2	SCSA	Ho	Fy	401104	2.416577e+02	2.429737e+02	2.835896e+00	1316	0	32
103	f	21	67	67	1	2	SCDA	Hy	Fo	310217	2.449412e+02	2.463973e+02	2.858030e+00	1456	0	32
103	f	21	68	68	1	2	DCSA	Fy	Ho	401103	2.495243e+02	2.510688e+02	5.068681e+00	1544	0	32
103	f	21	69	69	1	2	SCSA	Fy	Ho	401103	2.540086e+02	2.552736e+02	4.977801e+00	1265	0	32
103	f	21	70	70	1	1	SCDA	Fo	Hy	310217	2.572913e+02	2.588098e+02	2.759578e+00	1518	0	31
103	f	21	71	71	1	1	DCSA	Ho	Fo	403202	2.605751e+02	2.624838e+02	2.806746e+00	1909	0	31
103	f	21	72	72	1	1	SCDA	Hy	Fo	306215	2.648087e+02	2.670735e+02	4.723799e+00	2265	0	31
103	f	21	73	73	1	1	DCSA	Fy	Ho	401104	2.680920e+02	2.693888e+02	3.526012e+00	1297	0	31
103	f	21	74	74	1	2	SCDA	Fo	Hy	306215	2.721423e+02	2.735861e+02	4.546830e+00	1444	0	32
103	f	21	75	75	1	2	DCDA	Hy	Fo	310217	2.754264e+02	2.767818e+02	3.644740e+00	1355	0	32
103	f	21	76	76	1	1	SCDA	Ho	Fy	401103	2.787096e+02	2.812258e+02	2.898054e+00	2516	0	31
103	f	21	77	77	1	2	DCSA	Fo	Hy	310217	2.819939e+02	2.833722e+02	2.806392e+00	1378	0	32
103	f	21	78	78	1	2	SCSA	Fo	Hy	310217	2.852768e+02	2.863835e+02	3.053717e+00	1107	0	32
103	f	21	79	79	1	1	SCDA	Fy	Hy	302105	2.888102e+02	2.900590e+02	4.030176e+00	1249	0	31
103	f	21	80	80	1	2	DCDA	Ho	Fy	401104	2.921438e+02	2.935755e+02	3.825199e+00	1432	0	32
103	f	21	81	81	1	2	SCDA	Hy	Fo	306215	2.962951e+02	2.977319e+02	4.642571e+00	1437	0	32
103	f	21	82	82	1	2	DCDA	Fo	Hy	306215	2.995778e+02	3.010174e+02	3.204707e+00	1440	0	32
103	f	21	83	83	1	1	SCSA	Fo	Hy	310217	3.055118e+02	3.068089e+02	6.415950e+00	1297	0	31
103	f	21	84	84	1	1	SCDA	Fy	Ho	401103	3.087948e+02	3.100313e+02	3.542785e+00	1236	0	31
103	f	21	85	85	1	1	DCSA	Hy	Fy	303111	3.120789e+02	3.138646e+02	3.060695e+00	1786	0	31
103	f	21	86	86	1	1	SCDA	Ho	Fy	401103	3.153621e+02	3.170916e+02	2.777388e+00	1729	0	31
103	f	21	87	87	1	2	DCDA	Fy	Ho	401104	3.195288e+02	3.214939e+02	4.662132e+00	1965	0	32
103	f	21	88	88	1	2	SCDA	Fo	Hy	306215	3.228133e+02	3.245367e+02	3.173882e+00	1723	0	32
